time,Mbol,u_lsst,g_lsst,r_lsst,i_lsst,z_lsst,Y_lsst,col9
5.208160709E9,-4.344620778,-2.31253109433625,-3.98522484718353,-4.47609884068214,-4.59346961525932,-4.61663521465076,-4.63396978125227,10.7762
5.208162886E9,-4.351837671,-2.32739928610545,-3.99598405394135,-4.48396881359255,-4.60013026761914,-4.62271605765648,-4.63980198697694,10.7762
5.208165063E9,-4.359534449,-2.34330235837545,-4.00747826887871,-4.4923650908177,-4.60723022977841,-4.62919456275254,-4.64601389982807,10.7762
5.208167239E9,-4.368364325,-2.36167680789374,-4.02071977253847,-4.50200587413227,-4.61536527739745,-4.63660771397927,-4.65311716122931,10.7762
5.208169416E9,-4.37722245,-2.38008112699895,-4.03399138169052,-4.51167562696119,-4.62352864753098,-4.6440490798448,-4.66024858715816,10.7762
5.208171593E9,-4.386306567,-2.39867162154525,-4.04758142370083,-4.52152122494465,-4.63178501222353,-4.65157450852559,-4.66746632210593,10.7762
5.20817377E9,-4.396342195,-2.41885660238995,-4.06260303116399,-4.53229241248218,-4.64071695229799,-4.65970725129803,-4.67527218632591,10.7762
5.208175946E9,-4.407737445,-2.44188697156736,-4.07970922127804,-4.54452863867495,-4.65084674629574,-4.6689218057937,-4.68411218170295,10.7762
5.208178123E9,-4.420550271,-2.46788189413045,-4.09898787854582,-4.55829223525306,-4.66222570259448,-4.67926475636019,-4.69403093792317,10.7762
5.2081803E9,-4.433310619,-2.49371424475325,-4.11816233791179,-4.57199650052615,-4.6735643693639,-4.68957613946149,-4.70392167826625,10.7762
5.208182477E9,-4.447042656,-2.5215575954227,-4.13881642680046,-4.58674659710865,-4.6857616728403,-4.70066513586491,-4.71455670343609,10.7762
5.208184653E9,-4.461720227,-2.55135441543393,-4.16090876802193,-4.60251419051666,-4.69879489692705,-4.71251154411253,-4.72591682981124,10.7762
5.20818683E9,-4.477663269,-2.58378370021938,-4.1849341015472,-4.61964451366308,-4.71294487263971,-4.72536824351343,-4.7382434303277,10.7762
5.208189007E9,-4.493971945,-2.61687413452774,-4.20955311794849,-4.63713447928274,-4.72729547923968,-4.73836322186383,-4.75073298813203,10.7762
5.208191184E9,-4.508162919,-2.64516221127957,-4.23109036629506,-4.65220352099131,-4.73926942534144,-4.74902716954904,-4.76111915116106,10.7762
5.208193361E9,-4.5251901,-2.67935591408987,-4.25705164268781,-4.67029510653746,-4.75359732097967,-4.76176198503606,-4.77351582386521,10.7762
5.208195537E9,-4.536444511,-2.70136210080496,-4.27392919019524,-4.68222769177338,-4.76316000075449,-4.7703240999638,-4.78186656544117,10.7762
5.208197714E9,-4.53268874,-2.69176460915302,-4.26722803974853,-4.67814931359541,-4.76031897912623,-4.76801389018524,-4.77967231483528,10.7762
5.208199891E9,-4.567034452,-2.76219995360063,-4.32028899859836,-4.71470489863375,-4.78899258544966,-4.79334952158113,-4.804297426743,10.7762
5.208202068E9,-4.596541309,-2.82241405846066,-4.36573331049835,-4.74609772881551,-4.81367272153571,-4.81518953616297,-4.82553352100068,10.7762
5.208204244E9,-4.601343951,-2.83064678868964,-4.37238655167433,-4.7511405074325,-4.81793336659453,-4.81912639147304,-4.82940415207222,10.7762
5.208206421E9,-4.600084987,-2.82608229303663,-4.36950144483967,-4.74971598765843,-4.81719037517061,-4.818680452436,-4.82902468264919,10.7762
5.208208598E9,-4.609296838,-2.8445768418431,-4.3831348237081,-4.75900855810233,-4.82464776454041,-4.82549435529563,-4.83566151514326,10.7762
5.208210775E9,-4.635017905,-2.90229396435145,-4.42312157919816,-4.78405522302149,-4.84383708301434,-4.84285661014632,-4.85241743918865,10.7762
5.208212951E9,-4.65756848,-2.95255930769461,-4.45803397846615,-4.80602156193285,-4.86072813252303,-4.85816769948725,-4.8672041800828,10.7762
5.208215128E9,-4.671398484,-2.9823797242949,-4.47902341205228,-4.81952106111219,-4.87128763046984,-4.86781764973298,-4.8765529487258,10.7762
5.208217305E9,-4.68083623,-3.00186882457601,-4.49298629688784,-4.82875713916907,-4.87866488949726,-4.87462493460747,-4.88317212140124,10.7762
5.208219482E9,-4.690450335,-3.02171553256785,-4.50720511865342,-4.83816473475644,-4.88618128056748,-4.88156217984131,-4.88991809815582,10.7762
5.208221658E9,-4.700433944,-3.04237295225768,-4.52198801130819,-4.84793116549225,-4.89397697414687,-4.88875486432795,-4.89691144527983,10.7762
5.208223835E9,-4.710377753,-3.0628838005245,-4.53668272942098,-4.85765912348551,-4.9017543402262,-4.89593655673414,-4.90389613198004,10.7762
5.208226012E9,-4.719727511,-3.08186839768248,-4.5503837537498,-4.86681658399527,-4.90912092818065,-4.90275875986937,-4.91053834073097,10.7762
5.208228189E9,-4.725543407,-3.09091348844145,-4.55798847923501,-4.87265727102541,-4.91413560072497,-4.90753846462574,-4.91524137537897,10.7762
5.208230366E9,-4.723510113,-3.08495768206831,-4.55399053127375,-4.87064629046215,-4.91302375311082,-4.9067140096893,-4.91451472923915,10.7762
5.208232542E9,-4.712709509,-3.05658978663377,-4.53549513726403,-4.86025831749463,-4.90578883965589,-4.90047684013368,-4.90861310984371,10.7762
5.208234719E9,-4.708348008,-3.04326516599658,-4.52724924832124,-4.85611860150282,-4.90323941827623,-4.89843757286999,-4.90674657299253,10.7762
5.208236896E9,-4.713562146,-3.05236963653999,-4.53426381525155,-4.8612657160797,-4.90764616837094,-4.90262889984245,-4.91086793296529,10.7762
5.208239073E9,-4.720597254,-3.06570432467699,-4.54416403910485,-4.868178896334,-4.91338270589985,-4.90801492910893,-4.91613872332565,10.7762
5.208241249E9,-4.724532751,-3.07170184668055,-4.54909259784328,-4.87208827205552,-4.91688286642879,-4.91140381932375,-4.91949245838739,10.7762
5.208243426E9,-4.721871903,-3.06212234985811,-4.54346062581612,-4.86960647940684,-4.91561637223369,-4.91053095933854,-4.91875369702553,10.7762
5.208245603E9,-4.71669233,-3.04653475355042,-4.53377375419562,-4.86468751221735,-4.912541825212,-4.90804505025897,-4.91646745633948,10.7762
5.20824778E9,-4.714112633,-3.03697653910162,-4.52820506434695,-4.8622917338717,-4.91136795537555,-4.90726632501939,-4.91582371601975,10.7762
5.208249956E9,-4.713134185,-3.0311012108195,-4.52515993930221,-4.8614508259404,-4.91137078908238,-4.90754692948482,-4.91620008517327,10.7762
5.208252133E9,-4.711124033,-3.02271074282385,-4.52043266494745,-4.85961394977209,-4.91064381962398,-4.90718007523671,-4.915956800245,10.7762
5.20825431E9,-4.70969671,-3.0156137238832,-4.51660533668267,-4.8583449601881,-4.91035453706588,-4.90721040791772,-4.91609726520389,10.7762
5.208256487E9,-4.709077277,-3.01034993998336,-4.51404114853574,-4.85786134691522,-4.91066391130538,-4.90778147666288,-4.9167591473825,10.7762
5.208258663E9,-4.706897728,-3.00134014133433,-4.50895732783584,-4.85587010120981,-4.90985828705508,-4.90735865903723,-4.91646802255207,10.7762
5.20826084E9,-4.703373732,-2.98909508010741,-4.50170041679883,-4.85258051125057,-4.90809323052533,-4.90608060744604,-4.91535691364841,10.7762
5.208263017E9,-4.700381214,-2.97804926323199,-4.49527294275989,-4.84980851076476,-4.90672337221634,-4.90515941022917,-4.91458995483471,10.7762
5.208265194E9,-4.696307129,-2.96439810487217,-4.48709747241241,-4.84599284303692,-4.90458223049519,-4.90355027010513,-4.91316333200014,10.7762
5.208267371E9,-4.690677812,-2.947023518032,-4.47641769840352,-4.84067559213372,-4.90132746156944,-4.90094617784905,-4.91078199535476,10.7762
5.208269547E9,-4.685600498,-2.93091245722665,-4.46660737861468,-4.8358956795044,-4.89847958254316,-4.89870786734784,-4.90875283543495,10.7762
5.208271724E9,-4.679669622,-2.91274436388249,-4.45541921638614,-4.83029329392937,-4.89502322806419,-4.89592590435384,-4.90620215167688,10.7762
5.208273901E9,-4.67252251,-2.89223377869621,-4.44233936051864,-4.82330156460595,-4.89046822020765,-4.89219161075827,-4.90272145848399,10.7762
5.208276078E9,-4.6663164,-2.87574924568995,-4.43096843073289,-4.81653461347157,-4.88587096473468,-4.88851648282901,-4.89924748614154,10.7762
5.208278254E9,-4.659205593,-2.85735616143456,-4.4181743230786,-4.80880225131142,-4.88052671671747,-4.88418479604344,-4.89513606304221,10.7762
5.208280431E9,-4.652403869,-2.83961320120392,-4.40586537045799,-4.8013994988235,-4.87543798651803,-4.88007665295899,-4.8912412984785,10.7762
5.208282608E9,-4.644291939,-2.81911333737117,-4.39149873272771,-4.79259893940414,-4.86926633456158,-4.87501614871653,-4.88642177008907,10.7762
5.208284785E9,-4.637111556,-2.80057957214933,-4.37859771614464,-4.78479228644524,-4.86386372646424,-4.87062967575348,-4.88225600274946,10.7762
5.208286961E9,-4.631123136,-2.78456291751593,-4.36757275016267,-4.77825749591286,-4.8594449294448,-4.86710576650244,-4.87892697643911,10.7762
5.208289138E9,-4.62004731,-2.75784023515783,-4.34855765425684,-4.76629531978085,-4.85082141600684,-4.85988624273112,-4.87201016618049,10.7762
5.208291315E9,-4.614448622,-2.74266379561021,-4.33815406312985,-4.76017695457713,-4.84672163796175,-4.85663865900945,-4.86894818430507,10.7762
5.208293492E9,-4.609925815,-2.72976625156229,-4.32944713021789,-4.75520690993017,-4.84350878222371,-4.85416819286377,-4.86663994865974,10.7762
5.208295668E9,-4.597861508,-2.70087281558914,-4.30900348865605,-4.74212861722809,-4.83380815956772,-4.84589532553633,-4.85876283186442,10.7762
5.208297845E9,-4.592697621,-2.68645791892542,-4.29947474579085,-4.7363766055056,-4.82965740936063,-4.84243791503785,-4.8555970556089,10.7762
5.208300022E9,-4.589642643,-2.67655488315324,-4.29322245264933,-4.73290193868175,-4.82735434353269,-4.8406440087144,-4.85401827930745,10.7762
5.208302199E9,-4.576708111,-2.64561004138919,-4.27166480733698,-4.71876389495329,-4.81638409602159,-4.83103479693082,-4.84497894471563,10.7762
5.208304376E9,-4.57025506,-2.6284990337591,-4.26016182027099,-4.71162319075259,-4.81109640712526,-4.82654577868775,-4.84082592383988,10.7762
5.208306552E9,-4.56957227,-2.62370930702387,-4.25761240496823,-4.7107122372025,-4.81086725641146,-4.82661490543952,-4.84102277658363,10.7762
5.208308729E9,-4.559301281,-2.59849801765198,-4.24020919881454,-4.69945243415226,-4.80222634851649,-4.81909805092301,-4.83397776975431,10.7762
5.208310906E9,-4.548597127,-2.57238282113974,-4.22214364770402,-4.68772615399601,-4.79320312786852,-4.81123377628089,-4.82660012564977,10.7762
5.208313083E9,-4.54854254,-2.56899725676199,-4.22059754502014,-4.68749680741737,-4.79351742920286,-4.81178590530489,-4.8272551105168,10.7762
5.208315259E9,-4.544232626,-2.55656099750014,-4.21246502098771,-4.68267525014977,-4.79009699744898,-4.80896827933344,-4.82469257069903,10.7762
5.208317436E9,-4.531211562,-2.52556990823948,-4.19083740449571,-4.66845152837035,-4.77903402698,-4.79925673174154,-4.81554849603407,10.7762
5.208319613E9,-4.525674316,-2.51005523564346,-4.18079923567713,-4.66217103689962,-4.77430326606625,-4.79524741110408,-4.81185521879911,10.7762
5.20832179E9,-4.526962224,-2.50953283928053,-4.18137392250034,-4.66336982288215,-4.77573996588738,-4.79680108636608,-4.8134637512158,10.7762
5.208323966E9,-4.52028213,-2.49143160415844,-4.16957745810419,-4.65580431507386,-4.76991062372886,-4.7917940672245,-4.80881942406614,10.7762
5.208326143E9,-4.507403754,-2.45966120448907,-4.14815981438717,-4.64142144367703,-4.7584284931902,-4.78168185484305,-4.79930905985151,10.7762
5.20832832E9,-4.504373849,-2.44968241122429,-4.14206012362953,-4.63787541659933,-4.75592212357722,-4.77966874355725,-4.79751523134728,10.7762
5.208330497E9,-4.506070593,-2.45017877859033,-4.14331909220647,-4.63953146621181,-4.75772232038037,-4.78154059853465,-4.79942230099176,10.7762
5.208332673E9,-4.499916024,-2.43335426906705,-4.13238834192158,-4.63255161213422,-4.75236265850683,-4.77694662866729,-4.79516667171842,10.7762
5.20833485E9,-4.487100407,-2.40183848382062,-4.11111745678441,-4.61824531037767,-4.74092815107862,-4.76686568110983,-4.78568098536326,10.7762
5.208337027E9,-4.483046019,-2.38971619693568,-4.10347665457034,-4.61357998484779,-4.73747811556859,-4.76398984209111,-4.78306004137782,10.7762
5.208339204E9,-4.485569381,-2.3921637334037,-4.10607307685692,-4.61615352300558,-4.74002201059241,-4.76652266374811,-4.78559202089643,10.7762
5.208341381E9,-4.482594432,-2.38249150360166,-4.10013729558925,-4.61267995689752,-4.73755091535724,-4.76452522651906,-4.78380558877741,10.7762
5.208343557E9,-4.47124389,-2.35433928497048,-4.08119681896376,-4.59999366272448,-4.72744175267052,-4.75562875490531,-4.77544327220248,10.7762
5.208345734E9,-4.462121565,-2.33114475766083,-4.06573361157108,-4.58976097560311,-4.71936122323745,-4.7485606868264,-4.76882195189771,10.7762
5.208347911E9,-4.463881054,-2.33203732954102,-4.0671992678223,-4.59150274451832,-4.72119819073988,-4.750444265642,-4.77072995584782,10.7762
5.208350088E9,-4.465101472,-2.33164571424239,-4.06780978601534,-4.59262546685986,-4.72251652358701,-4.75186620265982,-4.77219984011756,10.7762
5.208352264E9,-4.459806267,-2.31585232923734,-4.05804699293933,-4.58635335686233,-4.7176943945509,-4.7478163144952,-4.76847927943452,10.7762
5.208354441E9,-4.447603363,-2.28375762625624,-4.03729214230564,-4.57224794095203,-4.70636866238814,-4.73796875311846,-4.75925842877771,10.7762
5.208356618E9,-4.440498196,-2.26375903527702,-4.02467485839443,-4.56392841762376,-4.69983921130178,-4.73239128342668,-4.75408594378535,10.7762
5.208358795E9,-4.443380095,-2.26742614122951,-4.02798861960832,-4.56694193372416,-4.70270778050013,-4.73518404059673,-4.75685060516142,10.7762
5.208360971E9,-4.444655233,-2.26733446610963,-4.02875897878575,-4.56813607019255,-4.70406194906034,-4.7366243045206,-4.75833093850834,10.7762
5.208363148E9,-4.440633809,-2.25475383585629,-4.02110487926577,-4.56332467512016,-4.70042890114375,-4.73361773664279,-4.75559207811578,10.7762
5.208365325E9,-4.429261863,-2.22482274026742,-4.00175138681206,-4.55017722890686,-4.68987556475788,-4.72444182404231,-4.74700024114334,10.7762
5.208367502E9,-4.418944391,-2.19742720667244,-3.98409429522188,-4.5382292086221,-4.68031270034327,-4.7161449667883,-4.73924047768875,10.7762
5.208369679E9,-4.419860794,-2.19665664377397,-3.98436075449849,-4.53902988159138,-4.68132084315666,-4.71726357052963,-4.74040922882848,10.7762
5.208371855E9,-4.422650267,-2.20036346619804,-3.98763127876019,-4.54195932400741,-4.68408964226729,-4.71994757375683,-4.74306104973707,10.7762
5.208374032E9,-4.422168624,-2.19637435797088,-3.98570549416392,-4.54118109221951,-4.68377753583192,-4.7198830054188,-4.74310428102412,10.7762
5.208376209E9,-4.416178542,-2.17939328116688,-3.97501581070182,-4.53415655185886,-4.67827890914142,-4.71519360208075,-4.73875931040637,10.7762
5.208378386E9,-4.403633767,-2.14694230945559,-3.95389300402134,-4.51969834928205,-4.6666091743987,-4.70500193040135,-4.72919386835056,10.7762
5.208380562E9,-4.394752659,-2.12320654126068,-3.93862856579488,-4.50940044119971,-4.65838533816606,-4.69787705974349,-4.72253543697783,10.7762
5.208382739E9,-4.396193681,-2.12394922999727,-3.93984071986374,-4.51081817580576,-4.65987379826842,-4.69940271721546,-4.7240800555071,10.7762
5.208384916E9,-4.398772645,-2.12743318167127,-3.94288674510189,-4.51353097324402,-4.66243085251843,-4.70187699844087,-4.72652268295438,10.7762
5.208387093E9,-4.399179087,-2.12576382972391,-3.94246187043437,-4.51377212975323,-4.66293088505989,-4.70251578302771,-4.72722110747977,10.7762
5.208389269E9,-4.395206714,-2.11302413200788,-3.93473751016741,-4.50891401758386,-4.65917793848602,-4.69937424606117,-4.72431249921489,10.7762
5.208391446E9,-4.384920028,-2.08448569165804,-3.91656139745871,-4.49673427434491,-4.64932548057474,-4.6908093628679,-4.71623460568389,10.7762
5.208393623E9,-4.371936352,-2.04922799640241,-3.89393239092402,-4.48142977561154,-4.63686690829965,-4.67992495934893,-4.70594483265991,10.7762
5.2083958E9,-4.36779938,-2.03623089440188,-3.88599781337298,-4.47639447076685,-4.6329503013657,-4.67662645657926,-4.70288157392614,10.7762
5.208397976E9,-4.370259703,-2.03984990300343,-3.88902819488991,-4.47901874984084,-4.635403269871,-4.67898376421252,-4.70520581081657,10.7762
5.208400153E9,-4.37229231,-2.04244966906239,-3.89137154119946,-4.48115167195006,-4.63744154026303,-4.68096882019578,-4.7071736876051,10.7762
5.20840233E9,-4.372468887,-2.04044414985399,-3.8906584529546,-4.48113592944604,-4.63768575680246,-4.68135596123962,-4.70761730049081,10.7762
5.208404507E9,-4.369088833,-2.02956316193775,-3.88406750771635,-4.47699820216609,-4.63449362404314,-4.67868584560892,-4.70514606201724,10.7762
5.208406684E9,-4.360691339,-2.00613810311857,-3.86917474972678,-4.4670433382093,-4.62645443160548,-4.67170486686611,-4.69856540316645,10.7762
5.20840886E9,-4.347395578,-1.97046730005263,-3.84617722129276,-4.45140947789034,-4.61368329078461,-4.66051519784602,-4.68797262925776,10.7762
5.208411037E9,-4.337644847,-1.94375165776424,-3.82908259900003,-4.43989386100301,-4.60433401673269,-4.65236211130097,-4.68027157442512,10.7762
5.208413214E9,-4.337320011,-1.94076006387133,-3.82764883886219,-4.43932069737359,-4.60408578672353,-4.65229214608578,-4.68027103482596,10.7762
5.208415391E9,-4.339308741,-1.94363424875904,-3.83007667756325,-4.44143721039103,-4.60607010317574,-4.65420211635474,-4.68215543616633,10.7762
5.208417567E9,-4.340788788,-1.94528736217772,-3.83168369778268,-4.44296853577048,-4.60756148531584,-4.65567017575707,-4.68361703850172,10.7762
5.208419744E9,-4.340791202,-1.9432860207615,-3.83086210019407,-4.44279028519197,-4.60762421385322,-4.65586481662579,-4.6838634955776,10.7762
5.208421921E9,-4.337905652,-1.93408808539143,-3.82527151274911,-4.43926584457129,-4.60489633386759,-4.65357574935209,-4.68174151073259,10.7762
5.208424098E9,-4.331279215,-1.91555100416516,-3.81349628687255,-4.43140538506757,-4.59855418879731,-4.64807099896964,-4.67655355931226,10.7762
5.208426274E9,-4.32023,-1.88531166042041,-3.79428641679303,-4.41827896145759,-4.58776588976695,-4.63862853544546,-4.66760576792675,10.7762
5.208428451E9,-4.3073424,-1.8492831124878,-3.77182528974079,-4.40276242963182,-4.57487313216141,-4.62734458180559,-4.65689040400717,10.7762
5.208430628E9,-4.300886889,-1.83033403863358,-3.76021846525275,-4.39490014734812,-4.56842182430977,-4.62175760448434,-4.65160968564192,10.7762
5.208432805E9,-4.301148477,-1.82922007077432,-3.75994679940009,-4.39503125113446,-4.56869742077947,-4.62212029588936,-4.65200482746361,10.7762
5.208434981E9,-4.302640848,-1.8314250707578,-3.76177224671902,-4.39663208681715,-4.5702052148914,-4.6235694774814,-4.65343508654103,10.7762
5.208437158E9,-4.303758581,-1.83270107134194,-3.76299139934836,-4.3977936482159,-4.57133732842066,-4.62468205885724,-4.65454244710498,10.7762
5.208439335E9,-4.303499111,-1.83039502445293,-3.76191585052513,-4.39732374426285,-4.57108965976966,-4.62456932458044,-4.65447881614981,10.7762
5.208441512E9,-4.301150971,-1.82262400330334,-3.757347295111,-4.39437630727663,-4.56874964992879,-4.62260058912807,-4.65264232246639,10.7762
5.208443689E9,-4.296387803,-1.80852409358589,-3.748735922275,-4.38856320259707,-4.56399043800309,-4.61848653618051,-4.64875685259995,10.7762
5.208445865E9,-4.288662133,-1.78664619907629,-3.73515950740442,-4.37923334869454,-4.55626370773639,-4.61174183951825,-4.6423592387292,10.7762
5.208448042E9,-4.277645796,-1.75612156386198,-3.71606514735411,-4.36599644980775,-4.5452407873975,-4.60207557309739,-4.63317182383676,10.7762
5.208450219E9,-4.265229757,-1.72195436365437,-3.69463745846728,-4.35110114651711,-4.53281553817782,-4.59116394956614,-4.62279419435765,10.7762
5.208452396E9,-4.258113076,-1.7018739784423,-3.68215936536063,-4.34251384698047,-4.52569729410963,-4.58494533185395,-4.61689335355173,10.7762
5.208454572E9,-4.257027875,-1.69781887416702,-3.67986448963678,-4.34110531411749,-4.52461930510373,-4.58406873954778,-4.61608870998146,10.7762
5.208456749E9,-4.257634654,-1.69830482813182,-3.6804442803161,-4.34171515698058,-4.525235417499,-4.58468744317167,-4.61670933282998,10.7762
5.208458926E9,-4.258382128,-1.69922632418721,-3.68128599065256,-4.34249861709231,-4.5259919669273,-4.58542630782741,-4.6174429243056,10.7762
5.208461103E9,-4.258477758,-1.6984857663126,-3.68105471325343,-4.34251320303369,-4.52609519797024,-4.58558278334164,-4.61761903069701,10.7762
5.208463279E9,-4.257057393,-1.69379590702522,-3.6782948478688,-4.34073124359201,-4.52467963261437,-4.58439083407645,-4.61650660666214,10.7762
5.208465456E9,-4.254038769,-1.68493887213135,-3.67286774062179,-4.33705488663941,-4.52166287966694,-4.5817775307087,-4.61403604639106,10.7762
5.208467633E9,-4.249531654,-1.67220507351454,-3.66495820893411,-4.33161465142223,-4.51715487487428,-4.57784017271227,-4.61030019766672,10.7762
5.20846981E9,-4.243830165,-1.65637290408633,-3.65506161853872,-4.32476029627544,-4.51145018620519,-4.57283947865007,-4.60554786474998,10.7762
5.208471986E9,-4.23720859,-1.63777491275167,-3.64354075382835,-4.31671561105985,-4.50470476282943,-4.56692814049842,-4.59992483824536,10.7762
5.208474163E9,-4.229303884,-1.61526401275572,-3.62973712184954,-4.30700039020643,-4.49649878892829,-4.55974151897991,-4.59308315782655,10.7762
5.20847634E9,-4.219636292,-1.58794632315633,-3.61293739741026,-4.29514193631791,-4.48646524712065,-4.55094074985756,-4.58469935425512,10.7762
5.208478517E9,-4.209221226,-1.55862931860269,-3.59488223198669,-4.28237898795154,-4.47565725837443,-4.54145348680829,-4.57565868886103,10.7762
5.208480694E9,-4.202018103,-1.53826023040504,-3.58235904774627,-4.27354179445048,-4.46818128306108,-4.53489697207031,-4.56941312921103,10.7762
5.20848287E9,-4.199531265,-1.53099852470273,-3.57794678827691,-4.2704655922165,-4.46559753702246,-4.53264555266365,-4.56727424738258,10.7762
5.208485047E9,-4.199191683,-1.52974132653479,-3.57724160104242,-4.27001634450107,-4.46524158849496,-4.53235222573219,-4.56700229335147,10.7762
5.208487224E9,-4.19918861,-1.52948213215756,-3.57713940961031,-4.26998504628505,-4.46523544363915,-4.53236273525103,-4.56701860020448,10.7762
5.208489401E9,-4.198936404,-1.52860161980979,-3.57663623620054,-4.26965723796246,-4.46497170974882,-4.53214205555067,-4.56681258981342,10.7762
5.208491577E9,-4.19772712,-1.52514233015102,-3.57451844489003,-4.26816925808527,-4.46371614885491,-4.53104342496482,-4.56576705087104,10.7762
5.208493754E9,-4.195261311,-1.51827629805526,-3.57027269146153,-4.26515579472776,-4.46115819251316,-4.52879327554226,-4.56362091438457,10.7762
5.208495931E9,-4.191657753,-1.50833195519948,-3.56410260456594,-4.26076175180655,-4.45742102844497,-4.52550011832585,-4.56047773440745,10.7762
5.208498108E9,-4.187160219,-1.49598337976779,-3.55642611293955,-4.25528452839359,-4.45275748448294,-4.52138665844997,-4.55655004254348,10.7762
5.208500284E9,-4.182368646,-1.48288939338205,-3.5482717044071,-4.24945602306272,-4.44778977987018,-4.51700098703676,-4.55236089152861,10.7762
5.208502461E9,-4.17769324,-1.47018418104538,-3.54034259584057,-4.24377666724758,-4.44294335582896,-4.51271786293668,-4.54826792179091,10.7762
5.208504638E9,-4.173306427,-1.4583443972604,-3.53293434634996,-4.23845680315527,-4.43839704151495,-4.50869481807019,-4.54442147292262,10.7762
5.208506815E9,-4.169051298,-1.44693603500756,-3.52577791297809,-4.23330499302982,-4.43398809900255,-4.50478851483803,-4.5406847632617,10.7762
5.208508991E9,-4.164927345,-1.43595745427764,-3.51887234029913,-4.22832059244609,-4.42971599908479,-4.50099850373967,-4.53705737226524,10.7762
5.208511168E9,-4.160893715,-1.42529546518674,-3.51214751060573,-4.22345373826547,-4.4255383691851,-4.49728747689269,-4.53350370502159,10.7762
5.208513345E9,-4.15676131,-1.41442709211996,-3.50527921530929,-4.21847372793255,-4.42125908754504,-4.49348268885337,-4.52985891604513,10.7762
5.208515522E9,-4.152645718,-1.4036718927526,-3.49846559657591,-4.21352156983967,-4.41699803482866,-4.48968974187107,-4.52622378568335,10.7762
5.208517699E9,-4.14853336,-1.39299243931333,-3.49168342885927,-4.20858071262423,-4.41274112967183,-4.48589622662204,-4.52258647148199,10.7762
5.208519875E9,-4.144394444,-1.38230656607159,-3.48488172850729,-4.20361483581498,-4.4084574766183,-4.4820749174487,-4.5189209897487,10.7762
